brand,processor_brand,processor_name,proc_gn,ram,ram_type,ssd,hdd,graphic_card_gb,Price
6,1,0,13,4,1,512,1000,8,159350
6,2,7,9,16,1,256,2000,4,152443
3,1,2,12,8,1,512,0,8,165132
4,0,5,11,32,2,128,0,8,229662
2,1,7,9,4,0,0,2000,0,84303
0,0,7,10,8,2,128,0,2,93739
4,2,3,11,32,0,128,500,4,197154
4,2,7,9,32,0,256,500,8,227841
2,0,3,8,4,2,512,0,6,123741
1,2,5,10,32,1,256,0,6,221311
3,0,5,9,4,2,256,500,2,96810
3,2,2,13,32,1,512,2000,4,223608
3,1,3,8,4,0,256,0,0,72852
3,2,3,10,8,1,512,1000,4,134635
6,1,6,12,8,0,0,500,6,146160
3,1,6,10,32,0,512,0,6,217306
6,0,2,13,16,1,1024,500,0,139044
6,2,5,12,8,0,512,0,0,116128
1,0,4,12,4,1,512,1000,6,142002
3,2,6,12,16,2,1024,1000,8,202961
5,1,7,11,4,0,512,0,8,149989
0,1,5,11,4,0,128,500,0,81791
4,2,4,12,8,2,256,1000,8,170606
6,2,1,8,32,0,256,500,0,157869
2,0,7,12,32,2,0,2000,4,207012
2,2,0,9,4,2,0,2000,4,115803
0,2,3,12,8,0,1024,0,4,140214
2,2,5,11,4,2,128,1000,0,83926
5,0,0,11,16,2,0,1000,0,120187
2,2,2,9,4,2,256,500,8,139963
4,1,5,9,8,0,0,2000,8,155139
4,0,3,10,4,2,0,1000,8,144546
6,0,7,8,8,1,512,0,2,98742
3,1,0,8,32,1,0,0,0,149440
1,1,3,8,8,2,1024,1000,4,132727
5,1,6,13,16,1,256,0,4,155426
6,2,5,11,8,0,1024,1000,2,123738
5,1,6,8,16,2,1024,0,2,138702
3,2,7,10,16,0,128,1000,4,147626
2,0,4,10,4,1,512,1000,0,88935
2,0,1,8,16,1,1024,500,4,155347
1,1,7,9,8,1,128,1000,4,124361
3,2,5,10,32,1,256,0,2,181671
0,1,3,9,8,0,256,2000,2,112786
1,1,0,11,32,2,128,500,8,228156
3,2,0,13,16,0,1024,2000,2,167707
0,1,2,10,4,2,1024,0,4,130233
4,0,7,9,16,1,512,2000,8,185383
1,1,5,8,16,1,512,2000,4,154918
1,2,2,11,32,1,256,2000,0,172938
6,2,3,12,8,1,512,0,0,103610
5,0,4,12,4,0,128,1000,2,107379
0,2,7,8,4,2,256,0,8,135139
6,2,4,11,4,2,1024,500,6,144273
3,0,5,11,4,1,256,0,0,82153
3,1,4,11,8,0,0,500,0,91873
3,0,4,11,4,1,256,1000,0,89973
3,1,5,12,32,2,512,2000,0,186856
5,0,5,9,32,2,128,1000,2,178705
0,1,7,11,4,0,1024,0,8,157883
2,0,4,9,4,2,1024,0,0,87792
4,1,2,11,8,0,512,1000,2,117102
5,0,1,10,8,1,512,1000,8,164378
5,1,5,13,4,1,512,0,8,157909
2,0,3,10,8,0,0,1000,6,141594
2,2,4,13,16,1,128,500,4,160096
4,1,5,10,4,0,0,0,0,78083
4,0,2,11,8,1,512,0,2,112395
2,1,0,9,32,1,128,0,8,220868
3,1,7,13,4,2,512,1000,6,148337
5,0,4,12,4,2,128,1000,4,118257
6,1,0,8,32,0,1024,2000,8,238605
4,0,5,13,32,1,0,500,8,239220
4,2,5,13,8,1,512,0,0,107237
2,1,3,12,32,1,512,0,4,205883
0,2,3,11,16,2,256,0,4,152792
6,1,4,10,4,0,512,0,2,105576
6,1,0,10,16,0,512,2000,6,176590
4,1,1,9,8,0,512,500,2,100930
3,0,0,11,32,1,1024,2000,6,236937
0,2,5,12,4,0,512,500,2,106853
6,1,1,11,8,2,0,0,6,211735
4,0,4,11,32,2,256,500,0,170665
6,1,5,10,8,0,256,0,6,141171
1,0,3,12,8,1,0,2000,2,121265
0,1,2,8,8,2,1024,500,4,128495
0,2,6,13,8,2,0,1000,8,167572
1,2,1,10,4,1,0,500,6,129123
5,1,6,12,16,1,256,0,6,171021
1,0,5,9,16,0,256,1000,4,146434
2,1,0,13,4,2,256,0,0,88813
2,0,3,13,32,2,512,1000,2,200620
4,1,7,10,4,0,512,1000,0,85926
0,0,7,9,16,0,128,500,6,156627
5,2,6,10,16,2,512,500,6,169650
5,1,2,11,4,2,1024,1000,0,99553
6,2,6,12,8,1,1024,1000,2,129498
6,2,5,9,32,1,256,1000,6,211090
1,1,2,13,4,2,0,0,6,133253
5,1,7,10,16,2,256,500,0,116529
1,0,0,13,8,1,0,0,8,159568
1,0,3,9,32,0,256,500,4,192998
6,2,1,13,16,0,256,2000,6,186307
0,0,3,10,32,2,1024,0,2,189785
1,0,5,10,8,2,0,500,8,157018
3,1,6,8,16,1,128,1000,0,109497
0,0,5,13,8,2,128,1000,0,103080
5,2,1,8,4,0,256,500,2,86769
5,0,3,8,4,1,256,1000,8,136773
1,2,1,13,32,1,1024,1000,2,207328
0,1,7,9,8,0,0,2000,6,141761
6,2,3,11,8,0,256,2000,8,168408
6,0,2,10,32,1,128,2000,4,201546
2,1,0,12,32,2,0,0,4,199230
5,0,1,8,32,0,256,2000,2,180834
4,1,0,9,4,1,0,2000,4,116315
2,1,4,13,32,2,1024,0,2,213693
6,0,3,9,4,2,128,500,6,125076
0,0,3,9,32,1,0,1000,6,209969
6,1,0,13,8,0,128,500,2,117521
0,1,4,12,8,2,256,2000,6,154663
2,0,2,13,32,0,512,0,4,207469
5,2,6,12,32,1,0,500,6,217915
6,0,1,13,4,0,128,2000,4,132820
1,1,1,8,16,2,0,0,4,137625
0,0,3,12,4,1,256,0,0,85133
5,2,0,8,8,2,256,0,6,131276
4,0,5,12,32,2,128,1000,6,218956
0,1,3,12,8,1,1024,0,2,122702
2,0,5,13,16,1,0,2000,2,148707
4,1,2,12,4,0,0,500,8,148112
4,1,3,8,8,1,256,500,4,114678
3,0,1,13,4,0,0,2000,0,96071
6,1,0,10,32,1,128,1000,4,197026
0,1,2,8,8,2,512,1000,6,141677
4,2,2,10,16,0,256,0,8,178747
3,2,6,9,4,1,512,2000,4,119625
2,2,3,13,4,0,0,0,8,148585
5,2,5,9,16,0,1024,0,4,153869
1,1,5,13,8,0,128,2000,6,158341
1,0,3,13,8,2,0,1000,6,151313
0,1,4,8,4,1,128,1000,4,105233
4,1,6,10,16,1,0,500,0,110542
1,1,6,13,4,0,0,2000,6,147842
6,0,6,10,4,1,0,0,2,91651
1,2,5,13,32,2,256,2000,0,184203
1,1,2,10,8,0,512,0,4,130523
1,1,0,9,8,2,1024,500,0,99285
0,2,4,8,32,2,512,500,2,178357
4,1,1,13,8,1,512,500,6,158918
6,0,6,11,8,1,128,500,6,144086
4,1,5,10,8,0,256,0,6,134967
0,1,5,10,16,2,256,1000,2,132272
0,2,1,11,32,1,0,0,0,164824
0,1,2,8,4,0,512,500,4,110041
2,1,1,10,16,0,1024,1000,4,161345
1,0,3,8,4,1,128,2000,0,79261
2,2,3,10,32,2,256,0,6,208354
3,2,0,12,32,0,0,2000,4,208329
0,0,1,10,32,1,1024,500,6,226225
6,1,0,12,8,0,512,2000,8,176181
4,2,6,13,16,1,1024,1000,8,208348
1,2,0,8,32,0,256,1000,4,189256
5,1,6,10,4,2,128,1000,0,79019
6,1,4,9,8,0,512,0,0,91097
1,2,0,9,8,1,128,2000,0,92798
2,1,2,11,16,1,1024,2000,6,187436
2,2,6,9,16,1,1024,2000,8,195835
6,1,2,12,16,2,0,500,6,172225
2,1,5,9,8,1,512,0,2,108876
0,0,6,9,32,1,1024,0,2,186374
3,1,5,9,4,2,256,2000,4,119562
4,0,7,10,32,1,256,0,2,179290
3,1,2,11,4,1,128,2000,0,92538
1,2,7,8,32,2,256,2000,4,193373
4,2,6,11,16,0,1024,2000,8,204939
4,1,5,12,4,1,256,1000,8,156755
3,1,6,10,8,0,512,0,2,110902
6,2,7,13,4,2,128,0,2,104309
4,1,1,10,8,1,512,500,8,161527
3,0,1,9,32,1,1024,1000,2,190223
4,0,6,9,16,2,1024,0,2,138903
5,0,4,12,4,1,256,2000,6,145658
6,0,3,13,8,0,0,500,8,166189
0,0,7,10,32,0,0,1000,8,225586
4,1,6,13,16,2,1024,0,2,156653
5,1,5,8,16,1,1024,0,0,118832
0,0,6,11,16,1,128,500,6,169621
0,1,1,10,32,2,1024,0,0,173105
1,1,5,13,32,0,1024,0,2,203174
4,0,3,8,32,0,128,0,8,220034
3,1,6,8,16,2,512,1000,0,114072
4,1,0,11,4,1,512,2000,4,125842
5,1,1,8,8,0,128,2000,0,90385
0,0,0,12,32,1,128,1000,8,235431
4,1,3,8,4,0,512,0,2,87850
3,2,7,13,8,1,512,500,0,107147
1,2,5,12,16,0,512,500,2,146027
4,0,0,8,4,1,512,0,6,122907
6,2,4,9,16,2,256,1000,4,149402
1,0,7,8,8,0,128,0,8,146113
3,2,5,12,32,2,0,500,8,237083
5,2,1,8,16,0,256,0,2,125180
0,2,1,8,4,0,0,0,4,100482
4,0,1,8,32,0,0,1000,8,220315
3,0,3,12,4,1,1024,2000,0,106703
1,1,0,8,8,0,128,500,8,149274
6,0,1,11,8,2,256,500,0,98701
3,2,2,13,32,1,128,0,8,238536
2,2,1,11,4,1,512,500,0,91507
6,0,6,12,4,0,128,500,6,133944
1,0,3,9,4,1,0,2000,2,95142
5,0,5,11,4,0,512,0,6,138761
0,1,5,13,8,2,128,500,0,105054
1,2,5,10,4,1,128,1000,2,98393
5,1,5,13,8,1,0,1000,4,135259
4,1,6,11,4,2,512,1000,0,91407
3,2,5,10,4,2,0,1000,8,141587
2,2,4,12,16,0,512,1000,8,191409
6,0,2,13,16,1,256,0,4,170627
6,0,6,9,4,2,256,500,6,125529
3,1,5,10,8,1,1024,0,0,100839
2,0,6,10,4,2,256,2000,8,154246
3,0,3,13,16,1,512,0,2,144740
4,2,4,11,4,2,1024,1000,4,133200
5,2,5,10,16,1,512,500,6,168482
1,0,2,12,4,0,256,1000,6,139659
6,2,5,13,32,1,256,2000,2,198427
4,0,4,12,4,0,128,0,2,101128
5,2,2,13,8,0,512,500,4,138216
0,2,4,12,16,0,0,2000,2,145652
2,2,2,11,32,1,128,2000,8,238077
6,2,5,13,16,1,512,500,6,184002
1,0,0,9,8,0,1024,500,2,143319
3,1,7,11,8,2,512,2000,0,108375
3,2,6,12,4,1,1024,0,2,115094
5,0,6,13,8,1,1024,0,6,162579
0,0,1,11,4,1,256,2000,8,158799
0,2,2,12,32,1,512,2000,2,192420
0,1,1,8,8,0,512,1000,8,157003
5,2,1,8,8,2,0,1000,0,81526
0,0,5,10,16,2,1024,0,6,174866
4,1,0,9,8,2,256,1000,4,122454
2,0,3,8,4,2,0,0,6,112267
4,2,3,12,8,0,128,500,4,132249
1,1,5,11,8,1,1024,1000,4,141332
6,0,5,13,32,1,128,0,6,221310
2,0,7,11,4,0,0,0,4,111449
0,0,3,10,16,1,0,2000,8,182119
6,2,2,11,4,0,0,0,0,80380
3,1,4,8,32,2,512,1000,2,180313
0,2,1,11,4,0,1024,2000,4,133571
5,2,6,8,4,1,1024,2000,4,124691
3,2,1,8,8,1,1024,1000,6,148685
3,1,1,9,8,1,512,500,8,156781
5,2,4,10,4,2,0,1000,2,96334
2,2,7,12,4,0,0,1000,4,118324
3,2,3,8,16,0,128,2000,8,175984
1,2,1,13,32,1,512,1000,2,200126
0,0,0,10,8,0,256,500,6,140356
6,2,5,12,8,1,512,500,4,134712
3,0,0,13,8,0,128,500,6,153855
0,2,0,11,8,2,128,2000,6,152873
4,1,3,10,4,2,128,1000,4,116510
0,0,2,13,4,0,0,0,8,148833
6,0,7,10,16,2,256,0,8,184348
0,0,1,10,8,2,128,500,6,140920
5,0,1,11,8,2,1024,1000,6,159746
0,1,1,11,4,1,0,2000,0,90653
2,2,5,10,16,0,256,1000,2,138247
4,0,4,13,4,0,1024,2000,6,159665
5,1,2,9,8,1,256,0,6,135821
2,0,4,8,8,1,256,0,2,98906
0,2,6,11,32,2,1024,2000,4,218611
6,0,7,9,32,0,512,1000,8,231649
4,1,2,11,32,1,256,0,4,199985
5,2,2,10,16,2,512,2000,2,142036
2,1,1,9,4,0,256,1000,2,94556
2,2,4,13,8,2,1024,1000,0,122923
4,2,5,13,8,0,256,1000,0,107093
1,2,6,12,16,2,128,500,8,188417
0,0,1,8,8,0,128,500,6,130556
4,1,1,8,8,0,256,500,2,99275
2,1,1,11,4,0,1024,2000,0,104482
3,1,4,8,32,0,1024,2000,4,208420
5,2,2,12,32,2,0,500,0,168921
4,0,7,13,16,1,1024,2000,4,181822
1,2,2,9,32,0,512,500,0,167685
2,1,3,9,32,0,256,2000,4,201349
0,0,7,13,16,0,128,1000,0,129857
2,0,1,10,16,0,1024,500,0,128299
0,0,7,13,32,2,128,2000,8,243630
4,1,2,9,4,1,0,1000,6,123993
0,0,5,11,16,1,256,1000,2,137219
6,0,1,12,8,1,1024,2000,6,164414
6,2,7,13,16,2,128,1000,8,193560
6,2,3,10,8,1,1024,0,4,134351
1,0,4,11,16,2,0,500,6,164302
1,0,5,13,16,2,128,500,2,143053
3,2,5,11,32,0,128,1000,2,188281
1,2,5,13,32,2,256,2000,4,217015
4,2,7,11,32,1,256,0,2,182596
2,1,5,8,4,1,128,0,8,142983
2,1,2,11,32,1,256,500,6,218772
3,2,5,8,32,0,128,1000,2,173996
1,0,3,9,16,0,512,0,6,160455
0,2,1,8,16,0,1024,1000,0,122363
3,1,1,11,4,2,512,0,6,132035
0,0,6,12,8,1,512,1000,4,141130
0,1,3,12,16,2,1024,2000,8,208102
5,0,7,9,16,2,128,500,2,126983
2,1,5,11,8,1,128,1000,8,164478
6,0,5,8,4,0,256,1000,6,125234
1,0,2,12,8,1,0,0,2,134892
0,0,4,13,32,2,128,2000,8,245841
5,0,5,10,4,2,1024,2000,4,136049
2,1,0,11,8,0,0,0,0,91526
6,1,3,13,8,2,1024,2000,0,121384
0,0,7,13,32,2,1024,500,4,218951
0,0,1,11,32,1,1024,1000,0,182736
3,1,6,10,32,0,0,0,4,191912
3,0,5,12,4,1,512,2000,6,149241
2,0,6,10,8,1,1024,500,4,139879
6,0,5,9,32,1,256,500,0,159941
0,2,7,8,32,2,128,2000,6,208630
2,0,4,8,8,2,128,2000,4,120261
2,2,3,13,16,0,128,0,4,157864
4,0,1,12,4,2,0,2000,6,138471
1,1,7,10,16,0,512,0,2,131283
3,2,6,13,32,1,256,1000,0,180831
6,2,5,11,4,1,256,0,2,98881
0,0,6,13,16,2,256,0,6,177413
2,0,3,11,8,2,256,500,6,147913
0,2,0,11,32,0,512,1000,8,240110
4,1,1,9,8,2,256,2000,8,148993
6,1,7,9,8,2,256,0,6,126042
2,0,6,11,4,2,0,2000,8,155589
0,1,6,12,4,1,0,500,4,117246
3,1,3,9,32,2,256,0,2,175012
1,0,0,9,32,2,512,1000,6,216708
4,1,5,8,8,1,256,1000,4,118139
6,0,5,13,8,1,512,2000,0,116572
4,2,6,8,8,1,256,1000,0,91463
3,0,3,12,16,1,1024,1000,8,205627
6,2,5,9,8,2,512,2000,8,161088
4,2,0,9,8,2,128,2000,4,196802
5,1,1,10,16,2,256,0,0,115499
3,1,0,12,32,0,128,0,6,212990
3,1,1,13,16,1,512,2000,2,155902
3,0,0,13,8,2,256,500,8,166884
5,1,4,13,8,2,128,500,4,136238
5,2,5,12,8,2,128,0,8,157521
0,1,0,10,16,1,512,0,4,151168
2,1,4,10,32,1,512,2000,0,170831
1,0,7,8,4,1,1024,500,8,152021
4,0,3,12,32,2,512,2000,4,215564
0,2,0,12,8,1,1024,0,4,141254
4,0,1,10,16,2,256,1000,8,184651
1,1,5,11,16,0,128,1000,2,136754
2,0,1,11,8,1,512,1000,6,151414
0,2,4,8,16,1,512,2000,0,117631
2,1,4,11,8,2,512,500,8,164771
5,2,7,11,32,1,0,0,8,226772
1,0,1,11,16,1,256,500,2,134340
2,0,2,9,4,2,0,500,0,71690
0,2,3,8,16,2,512,0,8,174228
6,1,1,10,8,2,512,500,2,113989
0,0,2,11,4,0,1024,1000,6,147327
4,0,5,13,8,2,0,0,4,131638
0,1,3,9,16,1,128,1000,6,161185
1,0,1,11,4,0,256,2000,6,140021
3,2,7,9,4,2,128,1000,6,127243
4,0,5,8,16,0,128,2000,6,160788
2,0,3,13,4,0,256,2000,4,131933
4,1,1,13,32,1,512,0,0,179482
6,2,1,13,4,0,1024,1000,0,109137
5,1,3,11,4,2,512,1000,2,108775
2,0,2,9,32,0,512,1000,2,181200
4,0,5,13,8,0,0,0,8,163908
2,1,7,12,8,1,128,2000,6,155842
2,1,7,12,32,1,128,2000,6,228906
2,1,5,9,4,2,128,2000,4,114638
5,2,5,11,16,1,1024,0,6,180090
1,0,4,11,32,2,1024,0,4,208197
0,1,6,8,16,2,1024,500,8,187501
2,0,1,8,8,1,256,1000,2,104683
3,2,2,13,32,0,1024,2000,2,209860
1,2,5,10,16,1,0,500,8,179525
6,2,5,8,4,0,0,500,8,131322
5,2,6,11,32,0,512,1000,6,224011
4,0,6,10,16,2,512,0,2,133930
5,2,3,8,32,2,512,500,0,162132
0,2,0,9,32,1,512,0,8,227306
5,1,7,12,8,0,0,0,2,111227
4,2,2,8,8,1,512,1000,2,107735
2,1,3,8,4,2,0,500,4,102655
0,2,5,9,8,0,1024,2000,2,122128
4,2,1,11,8,1,1024,500,8,174737
4,1,6,13,8,1,256,2000,6,164697
3,2,4,9,16,2,512,2000,2,140383
4,0,7,13,32,2,1024,0,0,189224
3,0,3,8,8,2,1024,2000,8,169930
6,2,4,11,8,2,128,1000,6,171316
2,0,7,10,32,1,128,500,6,211805
3,1,0,8,8,2,0,0,8,143948
0,2,0,9,8,2,256,0,6,135022
1,2,4,10,32,1,128,2000,0,173300
2,1,6,12,16,1,256,0,2,139809
3,1,3,10,16,0,1024,1000,8,194562
2,1,3,9,4,1,0,1000,2,95789
2,2,0,10,32,0,256,0,2,177854
2,1,7,9,4,2,128,0,6,122547
6,1,4,8,16,0,1024,1000,8,188658
0,0,6,11,8,0,512,2000,2,128269
5,0,5,12,4,2,1024,0,4,129251
5,2,3,11,16,2,128,2000,0,123955
3,0,1,11,16,2,128,0,6,164193
2,0,5,11,8,0,512,1000,8,170169
3,1,6,9,32,1,1024,0,8,233808
6,1,0,9,16,1,256,0,6,161085
6,0,1,12,4,1,256,0,2,102550
4,0,3,9,8,2,1024,1000,6,151831
6,0,3,13,32,2,256,1000,8,242876
4,2,4,9,32,1,1024,0,4,210300
0,2,1,9,32,2,1024,500,2,187280
3,2,5,9,16,0,128,500,6,160499
1,0,0,8,32,0,0,500,8,216712
0,0,4,12,16,2,128,500,8,186539
6,2,2,13,8,1,256,1000,8,169583
0,2,5,9,8,1,0,0,4,117808
0,0,5,12,32,0,1024,1000,2,202779
0,1,2,10,8,2,256,500,6,141620
0,2,6,8,4,1,512,2000,2,101133
1,0,1,9,4,1,256,2000,8,149174
2,0,1,13,16,2,0,1000,4,156737
0,1,6,8,32,2,0,0,4,182418
4,0,3,13,16,1,1024,500,8,205303
6,0,7,8,8,2,512,0,2,99131
0,2,4,10,32,2,1024,0,2,190064
1,2,7,12,16,2,512,0,4,160721
2,1,3,8,32,1,512,500,0,161965
6,1,1,11,32,0,1024,1000,4,216655
5,0,7,10,16,2,256,0,4,150649
2,2,5,11,32,1,128,500,6,212482
4,1,5,10,8,0,512,1000,4,130259
0,1,2,11,4,1,0,1000,0,85568
1,1,2,11,4,1,1024,1000,4,128324
5,0,3,13,32,1,256,2000,2,199351
1,2,3,8,4,0,512,0,6,131051
5,1,0,8,32,1,256,1000,6,208436
6,2,3,10,16,0,1024,0,4,156362
5,1,5,12,8,2,0,2000,6,154481
4,1,7,13,4,0,512,500,6,145459
4,2,4,8,16,1,512,500,4,146703
3,2,0,8,8,0,256,2000,0,91098
4,2,0,13,4,1,1024,500,4,135264
2,0,1,9,4,2,128,1000,2,94571
5,1,0,13,8,0,512,500,8,171734
4,0,3,8,16,2,0,2000,0,114659
6,2,3,12,16,0,512,0,4,160098
1,1,5,9,4,1,512,500,0,80910
1,0,4,11,8,0,128,500,8,159000
3,1,5,13,16,2,128,0,6,173121
1,0,4,11,8,0,1024,0,6,162432
5,2,5,9,8,2,512,0,8,155306
3,0,7,9,4,2,512,500,6,128341
5,1,1,9,8,1,256,2000,0,97661
6,1,3,10,8,0,256,1000,6,145136
3,1,6,13,32,2,0,0,8,242340
0,1,6,12,8,1,0,2000,8,165211
2,2,1,12,16,1,256,1000,8,193801
2,0,3,11,4,1,0,2000,2,103646
5,2,0,11,4,2,512,500,0,91179
1,2,3,11,8,0,128,500,8,158839
0,2,3,13,8,2,512,500,0,109815
3,1,1,8,16,1,256,500,2,126683
0,1,3,11,8,2,1024,1000,0,183773
0,1,0,9,4,2,1024,500,4,122019
1,0,4,11,32,1,256,2000,2,190849
3,1,1,9,16,0,512,0,2,132154
6,0,7,10,4,1,0,1000,6,128013
1,1,6,8,16,1,0,1000,8,172912
0,1,1,8,8,2,1024,0,2,111601
0,2,2,13,16,1,256,0,0,129558
6,2,6,13,8,2,256,500,4,139242
0,2,6,12,32,1,128,2000,0,178231
0,0,0,10,4,1,1024,500,0,91914
0,0,5,13,4,0,256,500,4,124967
2,1,3,9,32,1,128,2000,6,213732
1,0,3,10,8,0,0,500,8,153240
4,1,3,8,4,1,1024,0,2,95240
1,0,5,9,16,1,1024,500,8,187833
6,0,0,10,8,1,256,0,6,139842
0,0,1,8,4,0,256,0,4,104674
1,2,7,13,16,2,512,0,8,195479
2,0,7,9,16,0,0,500,0,112091
6,2,0,9,4,1,0,500,2,91384
5,2,2,8,32,2,128,1000,2,175242
1,0,7,9,32,1,128,2000,6,216553
5,1,0,13,4,0,512,2000,6,155289
0,1,1,13,16,0,0,1000,4,160724
2,1,7,13,32,2,128,0,6,221971
2,0,3,8,32,0,0,2000,8,226411
1,1,4,11,32,1,0,1000,2,183315
6,2,0,11,8,2,128,0,4,124332
6,1,6,9,32,1,256,1000,6,210592
2,0,7,13,4,2,256,500,0,94410
6,1,7,9,4,2,128,0,2,92962
2,2,5,8,8,1,512,0,4,120234
1,0,2,9,8,0,1024,0,2,113785
4,1,5,12,4,1,0,500,8,151449
2,0,1,11,8,0,1024,2000,6,161758
5,0,5,9,32,0,128,2000,6,215921
6,0,3,9,16,1,0,500,6,159353
2,1,6,10,16,2,1024,2000,0,135663
2,0,2,9,16,1,256,500,8,180227
1,1,5,12,4,2,512,1000,0,93416
6,2,0,11,8,0,1024,1000,8,174463
4,1,7,10,16,2,512,1000,8,191082
1,2,7,8,32,1,256,2000,8,226203
4,1,2,8,32,2,1024,1000,6,218797
1,0,7,11,32,0,128,0,6,214025
6,1,0,8,8,0,0,0,6,128854
3,0,5,12,16,2,256,1000,0,127406
6,2,5,9,32,0,512,0,4,197527
6,1,7,11,8,0,512,1000,8,167451
4,0,7,10,32,2,256,1000,0,170563
4,2,3,9,16,0,128,500,6,159368
6,2,6,8,16,2,128,1000,6,159028
6,1,1,8,16,2,512,0,4,140922
6,2,2,10,16,0,256,2000,6,173255
4,0,5,12,16,2,256,1000,8,189737
6,2,2,10,32,0,0,500,2,174224
6,2,3,11,16,0,512,0,6,170394
0,0,5,10,32,0,128,500,4,197292
3,2,3,8,16,1,1024,1000,2,139195
5,2,3,12,32,0,128,1000,8,235185
3,2,4,12,16,2,128,1000,8,190153
0,2,7,13,32,2,1024,1000,8,256562
5,0,0,10,16,2,512,0,4,152668
1,2,4,11,8,1,0,2000,2,117091
6,0,1,8,32,1,128,1000,8,222443
0,2,2,9,8,2,128,500,6,133093
1,2,0,12,32,2,512,0,2,188209
6,2,2,10,32,1,512,0,8,228303
4,2,7,13,32,2,256,0,2,193819
2,0,0,11,4,0,512,500,6,134348
0,0,4,11,16,0,512,2000,0,131114
4,0,2,8,8,2,128,0,8,150812
0,1,4,12,8,0,0,500,6,146648
0,2,7,8,32,2,128,500,4,187739
4,2,0,13,8,1,512,1000,8,177736
5,0,0,9,8,2,256,1000,0,94080
3,1,5,9,8,1,0,500,6,133984
6,2,3,9,8,0,256,500,6,136209
0,0,3,11,4,0,1024,1000,2,117126
6,2,4,12,32,0,256,1000,8,243197
2,2,0,8,8,2,256,2000,0,95127
4,0,2,8,4,1,512,500,4,108659
0,0,4,13,4,1,512,0,2,111690
4,2,4,9,32,0,512,2000,8,236654
6,2,6,12,16,0,512,0,0,124955
3,0,1,12,16,1,512,2000,2,149040
3,2,0,13,16,2,256,500,0,126382
3,2,3,10,8,0,1024,0,0,102588
3,0,0,12,32,2,512,1000,2,194238
3,2,7,12,16,0,1024,2000,2,159869
3,2,4,8,8,0,1024,0,8,156242
4,1,6,13,32,2,128,2000,2,200253
0,0,6,12,8,2,128,500,8,162740
6,1,3,12,16,2,0,0,0,116579
3,1,5,8,16,2,128,0,2,123028
4,1,3,12,4,1,512,0,8,153588
4,2,7,8,4,1,1024,2000,8,157144
4,2,6,10,32,0,0,1000,4,194925
0,1,2,11,8,0,128,1000,8,161074
6,1,7,8,8,0,256,1000,8,153755
0,1,5,8,16,1,0,0,4,139480
5,2,1,12,16,2,512,0,6,174936
1,1,1,8,32,0,1024,1000,2,186600
4,1,4,13,4,1,512,1000,4,134249
5,0,1,9,16,0,512,0,8,177429
2,0,3,9,8,1,256,500,8,152437
3,2,6,10,16,2,256,2000,2,140162
1,0,1,8,4,1,1024,2000,0,94646
3,0,4,13,8,2,128,2000,4,143576
0,0,1,12,4,0,512,0,6,139047
1,2,0,12,32,2,128,500,2,186153
6,0,7,11,8,1,1024,0,2,196818
5,2,5,10,4,0,512,2000,4,123186
6,1,0,13,8,0,128,1000,8,169315
0,0,7,13,4,1,512,1000,8,165281
3,2,7,12,16,2,256,1000,6,177226
1,0,2,11,16,1,256,2000,4,157067
6,1,1,12,4,2,0,500,2,99759
6,2,4,11,16,2,1024,2000,4,172773
3,2,2,9,4,0,128,0,0,75401
1,2,7,13,16,2,512,500,2,152085
5,1,1,9,4,0,0,1000,6,124496
3,1,5,12,16,1,1024,500,6,185414
6,1,6,10,8,1,1024,500,2,120207
5,2,6,8,8,0,1024,2000,8,170064
5,1,1,10,16,0,128,500,2,131529
3,0,0,10,4,2,256,2000,2,105242
6,1,4,8,16,0,0,0,0,103186
0,2,3,13,32,1,128,500,2,188980
6,0,3,9,32,0,512,500,4,199119
4,1,6,9,8,0,128,500,4,104948
1,0,7,13,16,0,512,1000,6,184530
2,0,7,8,16,2,512,2000,8,186335
0,2,2,11,8,0,1024,2000,6,163704
5,0,1,10,4,2,128,1000,0,80136
0,0,4,12,32,2,256,2000,2,196141
1,2,1,9,32,0,512,0,6,211258
5,2,1,13,4,2,1024,1000,2,123673
1,2,2,12,32,0,256,2000,6,228893
5,0,3,8,4,1,128,0,2,87543
0,0,1,12,32,1,256,2000,6,231135
5,0,6,12,32,2,128,1000,4,202350
5,2,0,10,4,1,512,2000,0,92059
4,1,1,8,4,0,0,0,6,117498
6,0,7,12,32,2,0,0,4,198415
6,1,1,9,32,0,512,0,8,228949
2,2,6,8,8,2,256,2000,6,143014
2,0,5,9,16,2,128,1000,2,131285
4,1,6,13,4,2,0,2000,0,98807
2,0,5,13,4,2,128,500,4,121117
1,0,2,11,16,1,512,1000,4,161479
0,0,2,13,8,1,256,500,0,105948
3,1,3,12,32,1,128,2000,6,226657
1,2,6,8,32,2,256,1000,2,173082
3,0,6,13,8,1,0,500,8,168009
3,2,5,9,8,2,128,2000,6,141733
4,2,2,12,16,1,1024,1000,0,138362
1,1,5,13,16,2,0,0,6,169774
4,1,2,10,32,1,256,0,6,210080
5,2,5,9,8,1,512,0,0,91295
3,0,2,9,8,1,1024,500,0,102979
0,1,5,11,32,2,128,500,8,230018
2,0,0,10,32,2,0,2000,0,168989
0,0,2,11,32,1,128,0,0,161375
2,0,4,13,32,2,128,500,0,175566
3,2,5,10,32,0,1024,0,4,205646
